study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	base_count	fastq_ftp	submitted_bytes	submitted_ftp	sra_ftp	bam_ftp
PRJEB36435	SAMEA6510193	ERX3867197	ERR3855119	408170	human gut metagenome	34358	20614800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855119/ERR3855119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855119/ERR3855119_2.fastq.gz	2037414;2878666	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855119/NICU_035_20_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855119/NICU_035_20_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3855119	
PRJEB36435	SAMEA6510726	ERX3867687	ERR3855609	1235509	synthetic metagenome	26856	16108657	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855609/ERR3855609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855609/ERR3855609_2.fastq.gz	2220683;3619124	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855609/M1bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855609/M1bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3855609	
PRJEB36435	SAMEA6510199	ERX3867203	ERR3855125	408170	human gut metagenome	19585	11751000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3855125/ERR3855125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3855125/ERR3855125_2.fastq.gz	1255238;1590909	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855125/NICU_035_29_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855125/NICU_035_29_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3855125	
PRJEB36435	SAMEA6510733	ERX3867694	ERR3855616	1235509	synthetic metagenome	41412	24845239	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855616/ERR3855616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855616/ERR3855616_2.fastq.gz	2985072;6244859	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855616/M23bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855616/M23bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3855616	
PRJEB36435	SAMEA6510735	ERX3867696	ERR3855618	1235509	synthetic metagenome	97488	58583148	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855618/ERR3855618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855618/ERR3855618_2.fastq.gz	9078986;16367053	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855618/M24bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855618/M24bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3855618	
PRJEB36435	SAMEA6510203	ERX3867207	ERR3855129	408170	human gut metagenome	17910	10746000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855129/ERR3855129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855129/ERR3855129_2.fastq.gz	1544134;2005368	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855129/NICU_035_36_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855129/NICU_035_36_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3855129	
PRJEB36435	SAMEA6510737	ERX3867698	ERR3855620	1235509	synthetic metagenome	95306	57314080	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3855620/ERR3855620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3855620/ERR3855620_2.fastq.gz	7497945;13231185	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855620/M25bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855620/M25bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3855620	
PRJEB36435	SAMEA6510213	ERX3867217	ERR3855139	408170	human gut metagenome	16270	9762000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855139/ERR3855139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855139/ERR3855139_2.fastq.gz	1638359;2033578	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855139/NICU_073_21_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855139/NICU_073_21_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3855139	
PRJEB36435	SAMEA6510745	ERX3867706	ERR3855628	1235509	synthetic metagenome	16132	9684410	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855628/ERR3855628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855628/ERR3855628_2.fastq.gz	1180612;2151061	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855628/M29bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855628/M29bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3855628	
PRJEB36435	SAMEA6510746	ERX3867707	ERR3855629	1235509	synthetic metagenome	86045	51608724	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855629/ERR3855629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855629/ERR3855629_2.fastq.gz	6763774;11553905	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855629/M2bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855629/M2bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3855629	
PRJEB36435	SAMEA6510215	ERX3867219	ERR3855141	408170	human gut metagenome	30908	18544800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855141/ERR3855141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855141/ERR3855141_2.fastq.gz	2037322;2558483	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855141/NICU_073_24_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855141/NICU_073_24_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3855141	
PRJEB36435	SAMEA6510747	ERX3867708	ERR3855630	1235509	synthetic metagenome	53063	30435112	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3855630/ERR3855630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3855630/ERR3855630_2.fastq.gz	3991368;6512027	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855630/M30ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855630/M30ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3855630	
PRJEB36435	SAMEA6510216	ERX3867220	ERR3855142	408170	human gut metagenome	27821	16692600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3855142/ERR3855142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3855142/ERR3855142_2.fastq.gz	1677035;2260020	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855142/NICU_073_25_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855142/NICU_073_25_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3855142	
PRJEB36435	SAMEA6510220	ERX3867224	ERR3855146	408170	human gut metagenome	19668	11800800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855146/ERR3855146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855146/ERR3855146_2.fastq.gz	1251167;1713304	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855146/NICU_073_30_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855146/NICU_073_30_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3855146	
PRJEB36435	SAMEA6510748	ERX3867709	ERR3855631	1235509	synthetic metagenome	46037	27667461	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855631/ERR3855631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855631/ERR3855631_2.fastq.gz	3530803;6515604	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855631/M30bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855631/M30bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3855631	
PRJEB36435	SAMEA6510221	ERX3867225	ERR3855147	408170	human gut metagenome	23104	13862400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3855147/ERR3855147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3855147/ERR3855147_2.fastq.gz	1436291;1982389	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855147/NICU_073_31_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855147/NICU_073_31_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3855147	
PRJEB36435	SAMEA6510752	ERX3867713	ERR3855635	1235509	synthetic metagenome	176548	106092227	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3855635/ERR3855635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3855635/ERR3855635_2.fastq.gz	12755641;23332361	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855635/M32bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855635/M32bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3855635	
PRJEB36435	SAMEA6510222	ERX3867226	ERR3855148	408170	human gut metagenome	20177	12106200	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855148/ERR3855148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855148/ERR3855148_2.fastq.gz	1274617;1686803	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855148/NICU_073_33_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855148/NICU_073_33_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3855148	
PRJEB36435	SAMEA6510753	ERX3867714	ERR3855636	1235509	synthetic metagenome	46705	25589757	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855636/ERR3855636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855636/ERR3855636_2.fastq.gz	2966001;5225515	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855636/M33ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855636/M33ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3855636	
PRJEB36435	SAMEA6510755	ERX3867716	ERR3855638	1235509	synthetic metagenome	31741	17267322	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855638/ERR3855638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855638/ERR3855638_2.fastq.gz	1845673;3338333	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855638/M34ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855638/M34ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3855638	
PRJEB36435	SAMEA6510224	ERX3867228	ERR3855150	408170	human gut metagenome	25559	15335400	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3855150/ERR3855150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3855150/ERR3855150_2.fastq.gz	1614015;2195841	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855150/NICU_073_35_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855150/NICU_073_35_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3855150	
PRJEB36435	SAMEA6510760	ERX3867721	ERR3855643	1235509	synthetic metagenome	62633	37584305	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3855643/ERR3855643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3855643/ERR3855643_2.fastq.gz	5186171;8038355	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855643/M36bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855643/M36bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3855643	
PRJEB36435	SAMEA6510226	ERX3867230	ERR3855152	408170	human gut metagenome	28368	17020800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3855152/ERR3855152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3855152/ERR3855152_2.fastq.gz	1918649;2417381	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855152/NICU_073_37_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855152/NICU_073_37_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3855152	
PRJEB36435	SAMEA6510761	ERX3867722	ERR3855644	1235509	synthetic metagenome	26560	14827666	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3855644/ERR3855644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3855644/ERR3855644_2.fastq.gz	1837397;2827140	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855644/M37ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855644/M37ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3855644	
PRJEB36435	SAMEA6510763	ERX3867724	ERR3855646	1235509	synthetic metagenome	38470	21428283	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855646/ERR3855646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855646/ERR3855646_2.fastq.gz	2572523;4379362	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855646/M38ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855646/M38ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3855646	
PRJEB36435	SAMEA6510228	ERX3867232	ERR3855154	408170	human gut metagenome	24676	14805600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3855154/ERR3855154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3855154/ERR3855154_2.fastq.gz	1598977;2306994	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855154/NICU_073_41_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855154/NICU_073_41_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3855154	
PRJEB36435	SAMEA6510766	ERX3867727	ERR3855649	1235509	synthetic metagenome	127441	76586587	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855649/ERR3855649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855649/ERR3855649_2.fastq.gz	10687094;16100759	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855649/M39bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855649/M39bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3855649	
PRJEB36435	SAMEA6510230	ERX3867234	ERR3855156	408170	human gut metagenome	28600	17160000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855156/ERR3855156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855156/ERR3855156_2.fastq.gz	1862008;2405783	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855156/NICU_091_12_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855156/NICU_091_12_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3855156	
PRJEB36435	SAMEA6510768	ERX3867729	ERR3855651	1235509	synthetic metagenome	42175	23372025	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855651/ERR3855651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855651/ERR3855651_2.fastq.gz	2572910;4546195	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855651/M40ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855651/M40ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3855651	
PRJEB36435	SAMEA6510770	ERX3867731	ERR3855653	1235509	synthetic metagenome	39712	22045465	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3855653/ERR3855653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3855653/ERR3855653_2.fastq.gz	2475574;4389657	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855653/M41ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855653/M41ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3855653	
PRJEB36435	SAMEA6510235	ERX3867239	ERR3855161	408170	human gut metagenome	15125	9075000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855161/ERR3855161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855161/ERR3855161_2.fastq.gz	1396550;1815112	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855161/NICU_091_19_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855161/NICU_091_19_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3855161	
PRJEB36435	SAMEA6510773	ERX3867734	ERR3855656	1235509	synthetic metagenome	28759	17283583	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855656/ERR3855656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855656/ERR3855656_2.fastq.gz	2451494;3974907	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855656/M42bac16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855656/M42bac16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3855656	
PRJEB36435	SAMEA6510237	ERX3867241	ERR3855163	408170	human gut metagenome	16211	9726600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3855163/ERR3855163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3855163/ERR3855163_2.fastq.gz	1684711;2063767	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855163/NICU_091_24_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855163/NICU_091_24_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3855163	
PRJEB36435	SAMEA6510780	ERX3867741	ERR3855663	256318	metagenome	11281	6188711	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3855663/ERR3855663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3855663/ERR3855663_2.fastq.gz	1131047;1837761	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855663/s01_s_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855663/s01_s_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3855663	
PRJEB36435	SAMEA6510238	ERX3867242	ERR3855164	408170	human gut metagenome	14755	8853000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3855164/ERR3855164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/004/ERR3855164/ERR3855164_2.fastq.gz	1678980;1977493	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855164/NICU_091_28_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855164/NICU_091_28_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/004/ERR3855164	
PRJEB36435	SAMEA6510784	ERX3867745	ERR3855667	256318	metagenome	8810	5276320	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3855667/ERR3855667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/007/ERR3855667/ERR3855667_2.fastq.gz	972881;1617075	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855667/s02_s_arch16S_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855667/s02_s_arch16S_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/007/ERR3855667	
PRJEB36435	SAMEA6510788	ERX3867749	ERR3855671	256318	metagenome	11905	7141715	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855671/ERR3855671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/001/ERR3855671/ERR3855671_2.fastq.gz	1395184;1987329	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855671/s03_s_bac16SV3V4_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855671/s03_s_bac16SV3V4_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/001/ERR3855671	
PRJEB36435	SAMEA6510239	ERX3867243	ERR3855165	408170	human gut metagenome	14001	8400600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3855165/ERR3855165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/005/ERR3855165/ERR3855165_2.fastq.gz	1486119;1776851	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855165/NICU_091_29_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855165/NICU_091_29_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/005/ERR3855165	
PRJEB36435	SAMEA6510789	ERX3867750	ERR3855672	256318	metagenome	13394	7356544	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3855672/ERR3855672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/002/ERR3855672/ERR3855672_2.fastq.gz	1356374;2186696	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855672/s04_s_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855672/s04_s_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/002/ERR3855672	
PRJEB36435	SAMEA6510240	ERX3867244	ERR3855166	408170	human gut metagenome	18196	10917600	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855166/ERR3855166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/006/ERR3855166/ERR3855166_2.fastq.gz	1589694;2017778	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855166/NICU_091_30_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855166/NICU_091_30_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/006/ERR3855166	
PRJEB36435	SAMEA6510797	ERX3867758	ERR3855680	256318	metagenome	10626	5976956	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3855680/ERR3855680_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/000/ERR3855680/ERR3855680_2.fastq.gz	1249718;1651222	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855680/s06_s_bac16SV3V4_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855680/s06_s_bac16SV3V4_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/000/ERR3855680	
PRJEB36435	SAMEA6510242	ERX3867246	ERR3855168	408170	human gut metagenome	16913	10147800	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855168/ERR3855168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/008/ERR3855168/ERR3855168_2.fastq.gz	1910792;2243898	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855168/NICU_091_33_ITS1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855168/NICU_091_33_ITS1_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/008/ERR3855168	
PRJEB36435	SAMEA6510800	ERX3867761	ERR3855683	256318	metagenome	11958	7159203	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3855683/ERR3855683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/003/ERR3855683/ERR3855683_2.fastq.gz	1551233;2072689	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855683/s07_s_bac16SV3V4_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855683/s07_s_bac16SV3V4_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/003/ERR3855683	
PRJEB36435	SAMEA6510806	ERX3867767	ERR3855689	256318	metagenome	12246	7104338	ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855689/ERR3855689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR385/009/ERR3855689/ERR3855689_2.fastq.gz	1493071;2188779	ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855689/s09_s_bac16SV3V4_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR385/ERR3855689/s09_s_bac16SV3V4_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR385/009/ERR3855689	
